0,0,65,75,30,0,0,65,0,0,0,15,45,60,0,65,60,0,15,0,40,0,85,85,85,35,0,0,0,0,80,0,0,70,0,0,65,0,85,15,0,70,0,0,65,0,15,0,70,0,0,0,55,35,0,0,55,0,0,0,30,25,85,45,65,0,85,45,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,30,0,0,0,0,0,50,0,0,85,0,55,0,35,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,65,75,0,0,50,0,40,0,65,0,55,0,0,85,55,0,0,80,75,0,0,30,0,70,0,70,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,35,80,80,0,0,20,50,0,15,0,55,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,50,40,0,80,0,0,15,0,0,35,0,0,0,0,0,0,0
0,0,35,0,55,40,0,0,0,85,30,0,0,15,0,0,40,0,65,0,0,0,70,0,0,70,0,20,0,50,0,35,0,0,15,65,0,0,55,0,0,55,0,0,0,0,0,25,0,0,0,0,35,0,0,0,65,30,85,0,45,0,0,0,85,0,85,0,20,0,40,0,0,80,0,30,0,0,85,0,0,0,55,25,0,0,0,0,25,0,0,45,35,0,0,0,0,0,0,0,0,80,75,0,0,65,35,70,65,0,0,0,0,0,45,0,25,75,60,0,60,0,0,0,65,0,85,0,0,0,0,0,0,55,25,85,0,50,85,0,70,80,40,55,0,0,0,60,0,0,0,0,0,0,45,0,45,85,0,50,0,15,85,25,25,65,65,70,0,15,0,0,0,45,0,0,0,0,50,75,0,20,0,0,0,15,0,0,70,25,0,55,0,65,0,45,45,0,0,30
65,35,0,55,25,50,0,65,15,0,60,80,0,15,30,0,40,0,0,75,0,0,0,0,0,0,65,0,0,80,20,0,0,55,0,0,65,20,0,0,65,35,0,85,85,85,0,0,55,0,30,0,0,0,0,0,0,0,45,85,75,0,30,0,0,85,0,75,45,0,0,40,0,40,0,0,0,50,0,0,0,75,75,0,0,70,0,0,80,0,0,85,35,50,0,0,75,0,0,55,0,0,0,0,35,0,0,60,75,0,80,60,0,40,20,0,0,75,0,0,85,20,0,20,60,0,70,65,0,0,65,0,50,60,0,0,0,75,0,0,75,80,75,25,0,20,30,30,35,0,55,25,0,40,0,0,0,0,85,55,0,60,0,0,0,0,0,0,0,35,0,0,70,0,0,0,0,0,35,45,0,0,0,0,0,85,0,0,15,35,0,60,0,20,85,40,55,0,40,0 
75,0,55,0,0,45,0,0,20,0,0,0,0,0,45,0,0,50,35,55,0,0,0,0,0,0,0,75,75,0,65,0,85,0,75,0,0,20,35,0,0,0,0,0,0,75,0,0,0,0,85,0,0,0,0,0,0,75,25,0,0,0,0,15,20,0,0,85,0,0,30,0,0,0,0,80,0,55,20,0,30,65,0,35,0,0,0,0,70,0,70,0,0,0,15,0,0,0,65,45,25,0,55,40,20,35,0,0,20,0,55,50,25,0,0,65,0,40,0,0,0,0,0,0,50,0,0,30,0,15,80,0,20,35,0,0,65,0,70,45,0,0,50,25,0,0,35,0,30,45,0,45,0,0,0,35,60,55,0,0,0,25,0,0,45,0,70,35,0,25,35,0,0,0,45,25,0,0,20,0,0,40,55,0,80,0,35,0,0,45,0,60,25,20,0,0,70,0,0,0 
30,55,25,0,0,0,0,0,0,35,0,50,0,0,0,0,0,0,40,0,20,0,0,0,0,0,0,0,85,0,0,0,0,15,25,0,0,20,0,75,75,85,0,0,65,0,0,0,0,65,0,0,60,0,0,45,0,80,0,0,0,0,30,15,40,20,0,0,70,0,0,0,0,0,0,40,0,0,35,40,65,50,0,0,85,60,0,0,0,0,0,35,45,0,0,25,45,15,75,0,45,20,0,40,0,45,85,0,0,0,45,60,75,0,15,65,40,0,0,0,30,0,45,35,0,30,75,0,85,0,70,0,0,0,55,0,0,0,0,80,0,0,45,0,0,55,80,0,80,0,20,0,65,0,15,0,0,0,0,0,85,20,0,0,75,35,30,0,0,80,0,0,0,0,0,0,0,0,0,50,0,0,20,0,0,45,0,25,0,0,0,0,0,0,0,0,75,0,0,0 
0,40,50,45,0,0,0,0,0,0,0,0,0,0,0,50,35,65,0,0,50,0,0,65,0,30,60,35,0,65,0,80,35,50,25,75,75,0,75,70,20,20,75,0,0,15,0,0,0,0,0,0,0,45,60,0,45,0,65,0,55,35,0,0,40,0,60,0,0,0,0,0,70,40,0,0,75,65,0,0,25,60,20,85,50,0,0,0,55,45,0,0,55,35,45,0,75,60,0,0,0,0,0,0,0,0,0,0,20,40,45,65,60,0,55,0,55,45,75,35,0,65,65,60,80,0,0,0,40,0,45,0,0,0,0,0,65,0,0,75,0,0,0,70,30,0,0,0,80,0,0,45,0,0,55,0,0,85,45,0,0,80,0,0,0,0,30,70,0,0,75,40,25,60,25,0,0,75,75,0,0,0,75,0,15,0,20,45,0,0,0,35,20,85,0,85,80,0,0,0 
0,0,0,0,0,0,0,50,0,0,0,80,0,20,0,0,0,0,65,0,20,0,0,60,0,75,35,50,0,85,45,0,0,30,25,0,55,40,50,30,0,0,45,75,0,0,80,60,0,0,55,0,0,0,35,0,0,45,0,0,70,0,75,0,0,0,0,25,0,50,70,0,0,70,80,0,15,0,0,0,60,0,0,0,0,65,80,0,0,60,0,0,45,0,50,0,85,0,15,0,35,55,0,0,0,0,0,85,0,15,80,0,45,0,0,0,0,80,0,0,0,0,0,0,0,0,40,0,0,0,50,35,0,60,0,0,0,60,70,0,0,0,0,0,15,0,45,0,0,35,0,0,30,0,80,40,0,35,0,80,0,80,55,0,0,0,0,0,0,0,0,20,0,35,0,0,0,0,30,0,0,0,0,0,0,55,0,0,40,65,35,0,0,0,0,40,35,0,0,65 
65,0,65,0,0,0,50,0,0,65,0,0,0,85,0,0,75,0,0,0,30,35,0,0,0,0,20,0,80,65,30,0,0,65,0,50,0,0,0,0,45,45,15,30,0,0,0,0,0,0,80,0,0,50,60,0,60,0,0,0,55,0,60,0,0,0,0,0,0,0,20,0,0,0,0,50,0,0,20,55,35,0,30,15,0,0,80,0,0,0,35,0,30,0,30,0,15,40,0,0,50,75,50,70,0,0,0,30,35,0,0,0,0,0,0,0,0,0,30,0,60,60,0,0,0,0,0,0,40,35,0,0,20,50,0,0,70,30,60,0,25,0,0,0,45,75,0,15,0,0,0,0,0,0,50,85,0,70,0,0,0,30,25,0,40,0,0,0,30,0,0,0,0,40,75,0,60,0,35,30,0,0,45,0,0,0,0,20,0,0,50,0,30,0,0,0,0,0,15,20 
0,0,15,20,0,0,0,0,0,0,0,70,80,0,0,0,0,0,0,0,55,65,45,0,60,0,65,0,0,75,0,20,15,0,0,0,0,0,0,0,0,15,0,0,0,70,0,20,0,30,0,0,0,0,20,0,15,0,0,0,85,0,20,40,0,0,0,0,0,0,0,85,0,0,0,0,0,60,0,0,0,0,0,45,0,20,0,0,15,0,40,35,0,30,0,0,0,35,0,0,0,40,50,55,0,35,35,0,65,0,0,0,0,0,0,35,85,50,0,15,0,85,65,0,70,50,0,50,0,0,65,35,30,0,20,35,75,0,0,0,20,0,0,0,0,0,0,0,0,60,0,0,0,40,70,0,15,0,50,0,0,0,50,0,0,0,20,30,70,0,0,0,0,0,0,0,0,0,65,40,45,75,0,0,0,0,0,45,0,0,0,0,30,30,0,80,0,0,0,0 
0,85,0,0,35,0,0,65,0,0,40,0,45,0,0,40,80,0,30,0,0,0,45,75,15,0,70,0,0,0,50,0,25,0,55,0,30,0,0,0,15,0,20,0,0,65,20,0,0,0,0,0,0,0,70,40,55,0,0,0,0,0,35,55,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,80,0,0,0,75,0,20,0,0,0,0,0,0,0,0,0,0,0,0,70,0,80,0,0,75,65,0,60,55,0,80,0,15,0,0,15,80,0,0,0,0,0,40,0,45,0,0,0,0,50,40,0,35,0,0,60,80,0,30,85,0,0,0,0,0,50,0,50,0,40,30,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,80,0,0,0,40,30,50,75,0,0,0,85,0,0,0,0,0,0,0,50,75,0,0,0,0,0,0,0 
